Crop,State,Crop_Year,Production
Arhar/Tur,Manipur,2024,596.61
Arhar/Tur,Manipur,2025,596.11
Arhar/Tur,Meghalaya,1997,683.0
Arhar/Tur,Meghalaya,1998,678.0
Arhar/Tur,Meghalaya,1999,647.0
Arhar/Tur,Meghalaya,2000,641.0
Arhar/Tur,Meghalaya,2001,631.0
Arhar/Tur,Meghalaya,2002,632.0
Arhar/Tur,Meghalaya,2003,639.0
Arhar/Tur,Meghalaya,2004,633.0
Arhar/Tur,Meghalaya,2005,633.0
Arhar/Tur,Meghalaya,2007,634.0
Arhar/Tur,Meghalaya,2008,627.0
Arhar/Tur,Meghalaya,2009,612.0
Arhar/Tur,Meghalaya,2010,611.0
Arhar/Tur,Meghalaya,2011,921.0
Arhar/Tur,Meghalaya,2012,1390.0
Arhar/Tur,Meghalaya,2013,1425.0
Arhar/Tur,Meghalaya,2014,1465.0
Arhar/Tur,Meghalaya,2015,1493.0
Arhar/Tur,Meghalaya,2016,1517.0
Arhar/Tur,Meghalaya,2017,1525.0
Arhar/Tur,Meghalaya,2018,1532.0
Arhar/Tur,Meghalaya,2019,1540.0
Arhar/Tur,Meghalaya,2021,1530.66
Arhar/Tur,Meghalaya,2022,1504.67
Arhar/Tur,Meghalaya,2023,1517.2
Arhar/Tur,Meghalaya,2024,1524.41
Arhar/Tur,Meghalaya,2025,1504.98
Arhar/Tur,Mizoram,1997,143.0
Arhar/Tur,Mizoram,2000,95.0
Arhar/Tur,Mizoram,2001,49.0
Arhar/Tur,Mizoram,2002,245.0
Arhar/Tur,Mizoram,2003,177.0
Arhar/Tur,Mizoram,2005,135.0
Arhar/Tur,Mizoram,2010,149.0
Arhar/Tur,Mizoram,2011,114.0
Arhar/Tur,Mizoram,2012,200.0
Arhar/Tur,Mizoram,2013,196.0
Arhar/Tur,Mizoram,2014,212.0
Arhar/Tur,Mizoram,2015,250.0
Arhar/Tur,Mizoram,2016,307.0
Arhar/Tur,Mizoram,2017,321.0
Arhar/Tur,Mizoram,2018,331.0
Arhar/Tur,Mizoram,2019,369.0
Arhar/Tur,Mizoram,2021,364.89
Arhar/Tur,Mizoram,2022,360.04
Arhar/Tur,Mizoram,2023,363.44
Arhar/Tur,Mizoram,2024,363.19
Arhar/Tur,Mizoram,2025,362.14
Arhar/Tur,Nagaland,1999,2150.0
Arhar/Tur,Nagaland,2000,4500.0
Arhar/Tur,Nagaland,2001,5000.0
Arhar/Tur,Nagaland,2002,17.0
Arhar/Tur,Nagaland,2003,7000.0
Arhar/Tur,Nagaland,2004,6000.0
Arhar/Tur,Nagaland,2005,7600.0
Arhar/Tur,Nagaland,2006,10150.0
Arhar/Tur,Nagaland,2007,3880.0
Arhar/Tur,Nagaland,2008,3030.0
Arhar/Tur,Nagaland,2009,2110.0
Arhar/Tur,Nagaland,2010,2130.0
Arhar/Tur,Nagaland,2011,2150.0
Arhar/Tur,Nagaland,2012,2590.0
Arhar/Tur,Nagaland,2013,2660.0
Arhar/Tur,Nagaland,2014,2710.0
Arhar/Tur,Nagaland,2015,2750.0
Arhar/Tur,Nagaland,2016,2890.0
Arhar/Tur,Nagaland,2017,2920.0
Arhar/Tur,Nagaland,2018,2920.0
Arhar/Tur,Nagaland,2019,2920.0
Arhar/Tur,Nagaland,2021,2865.42
Arhar/Tur,Nagaland,2022,2819.26
Arhar/Tur,Nagaland,2023,2897.5
Arhar/Tur,Nagaland,2024,2877.66
Arhar/Tur,Nagaland,2025,2947.08
Arhar/Tur,Odisha,1997,46206.0
Arhar/Tur,Odisha,1999,85500.0
Arhar/Tur,Odisha,2000,97200.0
Arhar/Tur,Odisha,2001,81500.0
Arhar/Tur,Odisha,2002,73500.0
Arhar/Tur,Odisha,2003,95590.0
Arhar/Tur,Odisha,2019,144580.0
Arhar/Tur,Odisha,2021,142980.55
Arhar/Tur,Odisha,2022,148832.16
Arhar/Tur,Odisha,2023,147878.1
Arhar/Tur,Odisha,2024,146485.14
Arhar/Tur,Odisha,2025,151078.84
Arhar/Tur,Punjab,1997,8200.0
Arhar/Tur,Punjab,1998,5400.0
Arhar/Tur,Punjab,1999,7200.0
Arhar/Tur,Punjab,2000,7600.0
Arhar/Tur,Punjab,2001,7900.0
Arhar/Tur,Punjab,2002,6700.0
Arhar/Tur,Punjab,2003,9000.0
Arhar/Tur,Punjab,2004,7700.0
Arhar/Tur,Punjab,2005,6900.0
Arhar/Tur,Punjab,2006,6700.0
Arhar/Tur,Punjab,2007,5400.0
Arhar/Tur,Punjab,2008,5700.0
Arhar/Tur,Punjab,2009,4400.0
Arhar/Tur,Punjab,2010,3900.0
Arhar/Tur,Punjab,2011,2700.0
Arhar/Tur,Punjab,2012,2900.0
Arhar/Tur,Punjab,2013,2600.0
Arhar/Tur,Punjab,2014,2390.0
Arhar/Tur,Punjab,2015,2630.0
Arhar/Tur,Punjab,2016,4900.0
Arhar/Tur,Punjab,2017,2700.0
Arhar/Tur,Punjab,2018,2400.0
Arhar/Tur,Punjab,2019,2200.0
Arhar/Tur,Punjab,2021,2188.32
Arhar/Tur,Punjab,2022,2162.22
Arhar/Tur,Punjab,2023,2207.97
Arhar/Tur,Punjab,2024,2288.87
Arhar/Tur,Punjab,2025,2319.22
Arhar/Tur,Rajasthan,1997,36000.0
Arhar/Tur,Rajasthan,1998,33263.0
Arhar/Tur,Rajasthan,1999,15702.0
Arhar/Tur,Rajasthan,2000,9560.0
Arhar/Tur,Rajasthan,2001,13705.0
Arhar/Tur,Rajasthan,2002,3894.0
Arhar/Tur,Rajasthan,2003,15868.0
Arhar/Tur,Rajasthan,2004,12651.0
Arhar/Tur,Rajasthan,2005,13241.0
Arhar/Tur,Rajasthan,2006,9287.0
Arhar/Tur,Rajasthan,2007,15530.0
Arhar/Tur,Rajasthan,2008,14880.0
Arhar/Tur,Rajasthan,2009,6977.0
Arhar/Tur,Rajasthan,2010,16237.0
Arhar/Tur,Rajasthan,2011,12741.0
Arhar/Tur,Rajasthan,2012,14790.0
Arhar/Tur,Rajasthan,2013,9417.0
Arhar/Tur,Rajasthan,2014,9688.0
Arhar/Tur,Rajasthan,2015,6681.0
Arhar/Tur,Rajasthan,2016,19426.0
Arhar/Tur,Rajasthan,2017,12663.0
Arhar/Tur,Rajasthan,2018,9096.0
Arhar/Tur,Rajasthan,2019,5196.0
Arhar/Tur,Rajasthan,2021,5218.14
Arhar/Tur,Rajasthan,2022,5130.92
Arhar/Tur,Rajasthan,2023,5029.67
Arhar/Tur,Rajasthan,2024,5081.95
Arhar/Tur,Rajasthan,2025,5110.29
Arhar/Tur,THE DADRA AND NAGAR HAVELI,1998,1440.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,1999,1838.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2000,1078.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2001,1427.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2002,1357.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2003,1009.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2004,1138.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2005,1251.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2006,1577.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2007,1300.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2008,1300.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2009,1200.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2010,1626.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2011,1213.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2012,1314.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2019,1400.0
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2021,1447.78
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2022,1485.55
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2023,1509.62
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2024,1582.19
Arhar/Tur,THE DADRA AND NAGAR HAVELI,2025,1617.5
Arhar/Tur,Tamil Nadu,1998,99516.0
Arhar/Tur,Tamil Nadu,1999,62411.0
Arhar/Tur,Tamil Nadu,2000,60293.0
Arhar/Tur,Tamil Nadu,2001,41420.0
Arhar/Tur,Tamil Nadu,2002,24067.0
Arhar/Tur,Tamil Nadu,2003,27475.0
Arhar/Tur,Tamil Nadu,2004,28979.0
Arhar/Tur,Tamil Nadu,2005,20400.0
Arhar/Tur,Tamil Nadu,2006,21334.0
Arhar/Tur,Tamil Nadu,2007,21077.0
Arhar/Tur,Tamil Nadu,2008,16703.0
Arhar/Tur,Tamil Nadu,2009,20274.0
Arhar/Tur,Tamil Nadu,2010,23669.0
Arhar/Tur,Tamil Nadu,2011,31292.0
Arhar/Tur,Tamil Nadu,2012,33105.0
Arhar/Tur,Tamil Nadu,2013,57666.0
Arhar/Tur,Tamil Nadu,2016,37053.0
Arhar/Tur,Tamil Nadu,2017,53786.0
Arhar/Tur,Tamil Nadu,2018,51632.0
Arhar/Tur,Tamil Nadu,2019,53236.0
Arhar/Tur,Tamil Nadu,2021,55497.12
Arhar/Tur,Tamil Nadu,2022,54779.41
Arhar/Tur,Tamil Nadu,2023,54398.36
Arhar/Tur,Tamil Nadu,2024,53436.4
Arhar/Tur,Tamil Nadu,2025,54091.82
Arhar/Tur,Telangana,2013,139237.0
Arhar/Tur,Telangana,2014,109279.0
Arhar/Tur,Telangana,2015,104840.0
Arhar/Tur,Telangana,2016,262236.0
Arhar/Tur,Telangana,2017,263757.0
Arhar/Tur,Telangana,2018,191397.0
Arhar/Tur,Telangana,2019,266136.0
Arhar/Tur,Telangana,2021,268602.99
Arhar/Tur,Telangana,2022,267632.94
Arhar/Tur,Telangana,2023,280065.37
Arhar/Tur,Telangana,2024,285230.39
Arhar/Tur,Telangana,2025,282024.26
Arhar/Tur,Tripura,1998,520.0
Arhar/Tur,Tripura,2004,997.0
Arhar/Tur,Tripura,2005,806.0
Arhar/Tur,Tripura,2006,849.0
Arhar/Tur,Tripura,2007,882.0
Arhar/Tur,Tripura,2008,719.0
Arhar/Tur,Tripura,2009,716.0
Arhar/Tur,Tripura,2010,923.0
Arhar/Tur,Tripura,2011,1212.0
Arhar/Tur,Tripura,2012,1124.0
Arhar/Tur,Tripura,2013,2758.0
Arhar/Tur,Tripura,2014,1820.0
Arhar/Tur,Tripura,2015,2885.0
Arhar/Tur,Tripura,2016,3772.0
Arhar/Tur,Tripura,2017,4128.0
Arhar/Tur,Tripura,2018,4279.0
Arhar/Tur,Tripura,2019,3873.0
Arhar/Tur,Tripura,2021,3969.67
Arhar/Tur,Tripura,2022,3942.85
Arhar/Tur,Tripura,2023,4006.49
Arhar/Tur,Tripura,2024,4047.47
Arhar/Tur,Tripura,2025,4196.18
Arhar/Tur,Uttar Pradesh,1997,480673.0
Arhar/Tur,Uttar Pradesh,1998,497339.0
Arhar/Tur,Uttar Pradesh,1999,545353.0
Arhar/Tur,Uttar Pradesh,2000,509756.0
Arhar/Tur,Uttar Pradesh,2001,456228.0
Arhar/Tur,Uttar Pradesh,2003,395677.0
Arhar/Tur,Uttar Pradesh,2006,304386.0
Arhar/Tur,Uttar Pradesh,2007,327918.0
Arhar/Tur,Uttar Pradesh,2008,287720.0
Arhar/Tur,Uttar Pradesh,2009,201685.0
Arhar/Tur,Uttar Pradesh,2010,308419.0
Arhar/Tur,Uttar Pradesh,2011,333810.0
Arhar/Tur,Uttar Pradesh,2012,324649.0
Arhar/Tur,Uttar Pradesh,2013,271380.0
Arhar/Tur,Uttar Pradesh,2014,173971.0
Arhar/Tur,Uttar Pradesh,2015,182359.0
Arhar/Tur,Uttar Pradesh,2016,362858.0
Arhar/Tur,Uttar Pradesh,2017,331672.0
Arhar/Tur,Uttar Pradesh,2018,271683.0
Arhar/Tur,Uttar Pradesh,2019,279213.0
Arhar/Tur,Uttar Pradesh,2021,282919.89
Arhar/Tur,Uttar Pradesh,2022,293018.98
Arhar/Tur,Uttar Pradesh,2023,297626.29
Arhar/Tur,Uttar Pradesh,2024,307225.97
Arhar/Tur,Uttar Pradesh,2025,312905.99
Arhar/Tur,Uttarakhand,2000,981.0
Arhar/Tur,Uttarakhand,2001,1053.0
Arhar/Tur,Uttarakhand,2002,860.0
Arhar/Tur,Uttarakhand,2003,1453.0
Arhar/Tur,Uttarakhand,2004,1182.0
Arhar/Tur,Uttarakhand,2005,880.0
Arhar/Tur,Uttarakhand,2006,995.0
Arhar/Tur,Uttarakhand,2007,2221.0
Arhar/Tur,Uttarakhand,2008,1710.0
Arhar/Tur,Uttarakhand,2009,1320.0
Arhar/Tur,Uttarakhand,2010,1343.0
Arhar/Tur,Uttarakhand,2011,1740.0
Arhar/Tur,Uttarakhand,2012,1966.0
Arhar/Tur,Uttarakhand,2013,1880.0
Arhar/Tur,Uttarakhand,2014,2854.0
Arhar/Tur,Uttarakhand,2015,2740.0
Arhar/Tur,Uttarakhand,2016,2253.0
Arhar/Tur,Uttarakhand,2017,3322.0
Arhar/Tur,Uttarakhand,2018,2571.0
Arhar/Tur,Uttarakhand,2019,2735.0
Arhar/Tur,Uttarakhand,2020,3992.0
Arhar/Tur,Uttarakhand,2021,3987.02
Arhar/Tur,Uttarakhand,2022,4012.85
Arhar/Tur,Uttarakhand,2023,4052.46
Arhar/Tur,Uttarakhand,2024,4229.48
Arhar/Tur,Uttarakhand,2025,4366.02
Arhar/Tur,West Bengal,1997,2181.0
Arhar/Tur,West Bengal,1998,1672.0
Arhar/Tur,West Bengal,1999,2320.0
Arhar/Tur,West Bengal,2000,5930.0
Arhar/Tur,West Bengal,2001,3268.0
Arhar/Tur,West Bengal,2002,2806.0
Arhar/Tur,West Bengal,2003,3382.0
Arhar/Tur,West Bengal,2004,1054.0
Arhar/Tur,West Bengal,2005,1584.0
Arhar/Tur,West Bengal,2006,1412.0
Arhar/Tur,West Bengal,2007,889.0
Arhar/Tur,West Bengal,2008,530.0
Arhar/Tur,West Bengal,2009,582.0
Arhar/Tur,West Bengal,2010,2212.0
Arhar/Tur,West Bengal,2011,543.0
Arhar/Tur,West Bengal,2012,2052.0
Arhar/Tur,West Bengal,2013,2124.0
Arhar/Tur,West Bengal,2014,2942.0
Arhar/Tur,West Bengal,2015,2480.0
Arhar/Tur,West Bengal,2016,3700.0
Arhar/Tur,West Bengal,2017,5794.0
Arhar/Tur,West Bengal,2018,5564.0
Arhar/Tur,West Bengal,2019,12768.0
Arhar/Tur,West Bengal,2021,12924.09
Arhar/Tur,West Bengal,2022,13247.37
Arhar/Tur,West Bengal,2023,13031.21
Arhar/Tur,West Bengal,2024,13551.68
Arhar/Tur,West Bengal,2025,13662.25
Bajra,Andhra Pradesh,1997,63600.0
Bajra,Andhra Pradesh,1998,119100.0
Bajra,Andhra Pradesh,1999,97442.0
Bajra,Andhra Pradesh,2000,148488.0
Bajra,Andhra Pradesh,2001,71031.0
Bajra,Andhra Pradesh,2002,57479.0
Bajra,Andhra Pradesh,2003,148103.0
Bajra,Andhra Pradesh,2004,81283.0
Bajra,Andhra Pradesh,2005,82152.0
Bajra,Andhra Pradesh,2006,46974.0
Bajra,Andhra Pradesh,2007,92000.0
Bajra,Andhra Pradesh,2008,60189.0
Bajra,Andhra Pradesh,2009,53355.0
Bajra,Andhra Pradesh,2010,102162.0
Bajra,Andhra Pradesh,2011,58644.0
Bajra,Andhra Pradesh,2012,111000.0
Bajra,Andhra Pradesh,2013,81855.0
Bajra,Andhra Pradesh,2014,38499.0
Bajra,Andhra Pradesh,2015,65023.0
Bajra,Andhra Pradesh,2016,71953.0
Bajra,Andhra Pradesh,2017,93168.0
Bajra,Andhra Pradesh,2018,22798.0
Bajra,Andhra Pradesh,2019,58367.0
Bajra,Andhra Pradesh,2021,58417.85
Bajra,Andhra Pradesh,2022,59618.5
Bajra,Andhra Pradesh,2023,59389.27
Bajra,Andhra Pradesh,2024,61167.02
Bajra,Andhra Pradesh,2025,63923.03
Bajra,Bihar,1997,3594.0
Bajra,Bihar,1998,3640.0
Bajra,Bihar,1999,990.0
Bajra,Bihar,2000,1266.0
Bajra,Bihar,2001,598.0
Bajra,Bihar,2002,1048.0
Bajra,Bihar,2003,1638.0
Bajra,Bihar,2004,1297.0
Bajra,Bihar,2005,4591.0
Bajra,Bihar,2006,4417.0
Bajra,Bihar,2007,3856.0
Bajra,Bihar,2008,3547.0
Bajra,Bihar,2009,3279.0
Bajra,Bihar,2010,5424.0
Bajra,Bihar,2011,5014.0
Bajra,Bihar,2012,4838.0
Bajra,Bihar,2013,3001.0
Bajra,Bihar,2014,3729.0
Bajra,Bihar,2015,4639.0
Bajra,Bihar,2016,4045.0
Bajra,Bihar,2017,4966.0
Bajra,Bihar,2018,3525.0
Bajra,Bihar,2019,3582.0
Bajra,Bihar,2021,3690.37
Bajra,Bihar,2022,3793.12
Bajra,Bihar,2023,3751.49
Bajra,Bihar,2024,3698.51
Bajra,Bihar,2025,3707.22
Bajra,Chhattisgarh,2000,8218.0
Bajra,Chhattisgarh,2001,11048.0
Bajra,Chhattisgarh,2002,10114.0
Bajra,Chhattisgarh,2003,11310.0
Bajra,Chhattisgarh,2004,9699.0
Bajra,Chhattisgarh,2005,19068.0
Bajra,Chhattisgarh,2006,12428.0
Bajra,Chhattisgarh,2007,19102.0
Bajra,Chhattisgarh,2008,10859.0
Bajra,Chhattisgarh,2009,38748.0
Bajra,Chhattisgarh,2010,18823.0
Bajra,Chhattisgarh,2011,30377.0
Bajra,Chhattisgarh,2012,13478.0
Bajra,Chhattisgarh,2013,41543.0
Bajra,Chhattisgarh,2014,40074.0
Bajra,Chhattisgarh,2015,28540.0
Bajra,Chhattisgarh,2016,25143.0
Bajra,Chhattisgarh,2017,24994.0
Bajra,Chhattisgarh,2018,29471.0
Bajra,Chhattisgarh,2019,32364.0
Bajra,Chhattisgarh,2021,32396.65
Bajra,Chhattisgarh,2022,33986.82
Bajra,Chhattisgarh,2023,34282.87
Bajra,Chhattisgarh,2024,35529.81
Bajra,Chhattisgarh,2025,35309.29
Bajra,Daman and Diu,1998,397.0
Bajra,Daman and Diu,1999,341.0
Bajra,Daman and Diu,2000,558.0
Bajra,Daman and Diu,2001,218.0
Bajra,Daman and Diu,2002,216.0
Bajra,Daman and Diu,2003,731.0
Bajra,Daman and Diu,2004,956.0
Bajra,Daman and Diu,2005,289.0
Bajra,Daman and Diu,2006,564.0
Bajra,Daman and Diu,2007,463.0
Bajra,Daman and Diu,2008,452.0
Bajra,Daman and Diu,2009,254.0
Bajra,Daman and Diu,2010,386.0
Bajra,Daman and Diu,2011,307.0
Bajra,Daman and Diu,2012,381.0
Bajra,Daman and Diu,2013,400.0
Bajra,Daman and Diu,2014,500.0
Bajra,Daman and Diu,2015,900.0
Bajra,Daman and Diu,2016,677.0
Bajra,Daman and Diu,2017,579.0
Bajra,Daman and Diu,2018,648.0
Bajra,Daman and Diu,2021,669.24
Bajra,Daman and Diu,2022,690.94
Bajra,Daman and Diu,2023,715.88
Bajra,Daman and Diu,2024,742.01
Bajra,Daman and Diu,2025,759.37
Bajra,Delhi,1998,2091.0
Bajra,Delhi,1999,3749.0
Bajra,Delhi,2000,4634.0
Bajra,Delhi,2001,5140.0
Bajra,Delhi,2002,2804.0
Bajra,Delhi,2003,3762.0
Bajra,Delhi,2004,3117.0
Bajra,Delhi,2005,3031.0
Bajra,Delhi,2006,2945.0
Bajra,Delhi,2007,3013.0
Bajra,Delhi,2008,2943.0
Bajra,Delhi,2009,2979.0
Bajra,Delhi,2010,2876.0
Bajra,Delhi,2011,2689.0
Bajra,Delhi,2012,3815.0
Bajra,Delhi,2013,3815.0
Bajra,Delhi,2014,3817.0
Bajra,Delhi,2015,3256.0
Bajra,Delhi,2016,3278.0
Bajra,Delhi,2017,3256.0
Bajra,Delhi,2018,3249.0
Bajra,Delhi,2019,4873.0
Bajra,Delhi,2021,5070.53
Bajra,Delhi,2022,4985.16
Bajra,Delhi,2023,4894.35
Bajra,Delhi,2024,5121.8
Bajra,Delhi,2025,5259.28
Bajra,Gujarat,1997,1494900.0
Bajra,Gujarat,1998,1280500.0
Bajra,Gujarat,1999,850600.0
Bajra,Gujarat,2000,823100.0
Bajra,Gujarat,2001,1262300.0
Bajra,Gujarat,2002,907000.0
Bajra,Gujarat,2003,1599800.0
Bajra,Gujarat,2004,1089000.0
Bajra,Gujarat,2005,1205800.0
Bajra,Gujarat,2006,956900.0
Bajra,Gujarat,2007,1306600.0
Bajra,Gujarat,2008,961300.0
Bajra,Gujarat,2009,828800.0
Bajra,Gujarat,2010,1500900.0
Bajra,Gujarat,2011,1612000.0
Bajra,Gujarat,2012,1044900.0
Bajra,Gujarat,2013,1360161.0
Bajra,Gujarat,2014,1010128.0
Bajra,Gujarat,2015,885916.0
Bajra,Gujarat,2016,911633.0
Bajra,Gujarat,2017,964917.0
Bajra,Gujarat,2018,892622.0
Bajra,Gujarat,2019,1090962.0
Bajra,Gujarat,2021,1108528.4
Bajra,Gujarat,2022,1124922.37
Bajra,Gujarat,2023,1119554.56
Bajra,Gujarat,2024,1109489.01
Bajra,Gujarat,2025,1095065.93
Bajra,Haryana,1997,674000.0
Bajra,Haryana,1998,618800.0
Bajra,Haryana,1999,582000.0
Bajra,Haryana,2000,656000.0
Bajra,Haryana,2001,832000.0
Bajra,Haryana,2002,458000.0
Bajra,Haryana,2003,886300.0
Bajra,Haryana,2004,746000.0
Bajra,Haryana,2005,706000.0
Bajra,Haryana,2006,1021000.0
Bajra,Haryana,2007,1156000.0
Bajra,Haryana,2008,1087000.0
Bajra,Haryana,2009,930000.0
Bajra,Haryana,2010,1183000.0
Bajra,Haryana,2011,1175000.0
Bajra,Haryana,2012,791000.0
Bajra,Haryana,2013,829000.0
Bajra,Haryana,2014,683000.0
Bajra,Haryana,2015,653000.0
Bajra,Haryana,2016,934000.0
Bajra,Haryana,2017,720300.0
Bajra,Haryana,2018,878300.0
Bajra,Haryana,2019,1101500.0
Bajra,Haryana,2021,1080170.57
Bajra,Haryana,2022,1097057.09
Bajra,Haryana,2023,1126119.77
Bajra,Haryana,2024,1169617.19
Bajra,Haryana,2025,1204292.18
Bajra,Himachal Pradesh,1998,266.0
Bajra,Himachal Pradesh,2000,41.0
Bajra,Himachal Pradesh,2001,57.0
Bajra,Himachal Pradesh,2002,57.0
Bajra,Himachal Pradesh,2003,173.0
Bajra,Himachal Pradesh,2004,150.0
Bajra,Himachal Pradesh,2005,144.0
Bajra,Himachal Pradesh,2006,181.0
Bajra,Himachal Pradesh,2008,113.0
Bajra,Himachal Pradesh,2009,106.0
Bajra,Himachal Pradesh,2010,107.0
Bajra,Himachal Pradesh,2011,122.0
Bajra,Himachal Pradesh,2012,1236.0
Bajra,Himachal Pradesh,2013,400.0
Bajra,Himachal Pradesh,2014,342.0
Bajra,Himachal Pradesh,2015,46.0
Bajra,Himachal Pradesh,2016,77.0
Bajra,Himachal Pradesh,2017,58.0
Bajra,Himachal Pradesh,2018,65.0
Bajra,Himachal Pradesh,2019,109.0
Bajra,Himachal Pradesh,2021,113.58
Bajra,Himachal Pradesh,2022,114.48
Bajra,Himachal Pradesh,2023,115.49
Bajra,Himachal Pradesh,2024,115.96
Bajra,Himachal Pradesh,2025,119.94
Bajra,Jammu and Kashmir,1999,6397.0
Bajra,Jammu and Kashmir,2000,6188.0
Bajra,Jammu and Kashmir,2001,8056.0
Bajra,Jammu and Kashmir,2002,7980.0
Bajra,Jammu and Kashmir,2003,9978.0
Bajra,Jammu and Kashmir,2004,9560.0
Bajra,Jammu and Kashmir,2005,7778.0
Bajra,Jammu and Kashmir,2006,12280.0
Bajra,Jammu and Kashmir,2007,9984.0
Bajra,Jammu and Kashmir,2009,10388.0
Bajra,Jammu and Kashmir,2010,9881.0
Bajra,Jammu and Kashmir,2011,11192.0
Bajra,Jammu and Kashmir,2012,11693.0
Bajra,Jammu and Kashmir,2014,9395.0
Bajra,Jammu and Kashmir,2015,5361.0
Bajra,Jammu and Kashmir,2016,8210.0
Bajra,Jammu and Kashmir,2017,7445.0
Bajra,Jammu and Kashmir,2018,13583.0
Bajra,Jammu and Kashmir,2019,5817.0
Bajra,Jammu and Kashmir,2021,5704.58
Bajra,Jammu and Kashmir,2022,5973.79
Bajra,Jammu and Kashmir,2023,5960.96
Bajra,Jammu and Kashmir,2024,6138.39
Bajra,Jammu and Kashmir,2025,6414.75
Bajra,Jharkhand,2017,354.0
Bajra,Jharkhand,2018,75.0
Bajra,Jharkhand,2019,206.0
Bajra,Jharkhand,2021,216.2
Bajra,Jharkhand,2022,223.53
Bajra,Jharkhand,2023,220.62
Bajra,Jharkhand,2024,223.48
Bajra,Jharkhand,2025,220.62
Bajra,Karnataka,1997,132718.0
Bajra,Karnataka,1998,283265.0
Bajra,Karnataka,1999,251109.0
Bajra,Karnataka,2000,341625.0
Bajra,Karnataka,2001,112241.0
Bajra,Karnataka,2002,120071.0
Bajra,Karnataka,2003,191455.0
Bajra,Karnataka,2004,266108.0
Bajra,Karnataka,2005,390613.0
Bajra,Karnataka,2006,163361.0
Bajra,Karnataka,2007,334875.0
Bajra,Karnataka,2008,181089.0
Bajra,Karnataka,2009,131046.0
Bajra,Karnataka,2010,292200.0
Bajra,Karnataka,2011,260625.0
Bajra,Karnataka,2012,285157.0
Bajra,Karnataka,2013,330923.0
Bajra,Karnataka,2014,248601.0
Bajra,Karnataka,2015,110736.0
Bajra,Karnataka,2016,255655.0
Bajra,Karnataka,2017,367253.0
Bajra,Karnataka,2018,176902.0
Bajra,Karnataka,2019,367056.0
Bajra,Karnataka,2021,363114.77
Bajra,Karnataka,2022,369606.89
Bajra,Karnataka,2023,385571.46
Bajra,Karnataka,2024,400317.69
Bajra,Karnataka,2025,397944.92
Bajra,Madhya Pradesh,1997,154100.0
Bajra,Madhya Pradesh,1998,172300.0
Bajra,Madhya Pradesh,1999,138796.0
Bajra,Madhya Pradesh,2000,204348.0
Bajra,Madhya Pradesh,2001,204585.0
Bajra,Madhya Pradesh,2002,124680.0
Bajra,Madhya Pradesh,2003,281430.0
Bajra,Madhya Pradesh,2004,248478.0
Bajra,Madhya Pradesh,2005,271934.0
Bajra,Madhya Pradesh,2006,251783.0
Bajra,Madhya Pradesh,2007,275675.0
Bajra,Madhya Pradesh,2008,260504.0
Bajra,Madhya Pradesh,2009,293506.0
Bajra,Madhya Pradesh,2010,384154.0
Bajra,Madhya Pradesh,2011,388169.0
Bajra,Madhya Pradesh,2012,388390.0
Bajra,Madhya Pradesh,2013,401597.0
Bajra,Madhya Pradesh,2014,428000.0
Bajra,Madhya Pradesh,2015,617000.0
Bajra,Madhya Pradesh,2016,776000.0
Bajra,Madhya Pradesh,2017,754740.0
Bajra,Madhya Pradesh,2018,628340.0
Bajra,Madhya Pradesh,2019,785624.0
Bajra,Madhya Pradesh,2021,819291.55
Bajra,Madhya Pradesh,2022,844693.68
Bajra,Madhya Pradesh,2023,859671.06
Bajra,Madhya Pradesh,2024,852642.34
Bajra,Madhya Pradesh,2025,848230.0
Bajra,Maharashtra,1997,1119000.0
Bajra,Maharashtra,1998,1492500.0
Bajra,Maharashtra,1999,1126300.0
Bajra,Maharashtra,2000,1087200.0
Bajra,Maharashtra,2001,830800.0
Bajra,Maharashtra,2002,1146000.0
Bajra,Maharashtra,2003,896300.0
Bajra,Maharashtra,2004,1126300.0
Bajra,Maharashtra,2005,932000.0
Bajra,Maharashtra,2006,1058600.0
Bajra,Maharashtra,2007,1126900.0
Bajra,Maharashtra,2008,661900.0
Bajra,Maharashtra,2009,766300.0
Bajra,Maharashtra,2010,1123500.0
Bajra,Maharashtra,2011,823300.0
Bajra,Maharashtra,2012,502400.0
Bajra,Maharashtra,2013,787900.0
